"","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","plural_name","plural_name_short","singular_name","singular_name_short","squad_select","squad_min_play","squad_max_play","ui_shirt_specific","element_count","draw","loss","name","played","points","position","short_name","strength","team_division","unavailable","win","strength_overall_home","strength_overall_away","strength_attack_home","strength_attack_away","strength_defence_home","strength_defence_away","pulse_id","vapm","games"
"165",NA,NA,177815,0,0,0,0,0,4,"1.8",NA,0,"Dominic","0.0",164,FALSE,"",NA,70,"177815.jpg",3.5,"Calvert-Lewin","4.9",FALSE,NA,"a",7,11,126,0,0,0,0,"0.0","18.0","Calvert-Lewin",2621,13,1,8,43,0,0,0,9,0,0,15,385,"562.8","241.4","1272.0","206.3",85,12,148,21,12,9,31,12,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0.0214285714285714,36
"166",NA,NA,194164,0,0,0,0,0,2,"1.6",NA,0,"Mason","0.0",165,FALSE,"",NA,50,"194164.jpg",2.6,"Holgate","0.6",FALSE,NA,"a",7,11,71,0,0,0,0,"0.0","14.2","Holgate",2052,0,4,5,34,0,0,0,5,0,0,6,412,"465.4","63.9","152.0","68.3",128,47,265,88,199,51,204,61,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0.012,27
"167",NA,NA,212319,0,0,0,0,0,4,"2.3",NA,0,"Richarlison","0.0",166,FALSE,"",NA,80,"212319.jpg",4.6,"de Andrade","10.7",FALSE,NA,"a",7,11,165,0,0,0,0,"0.0","20.6","Richarlison",3070,13,5,9,51,0,0,0,8,0,0,13,519,"814.6","478.1","1233.0","252.3",28,6,56,3,15,10,19,7,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0.0325,36
"168",NA,NA,222627,0,0,0,0,0,1,"1.2",NA,0,"João","0.0",167,FALSE,"",NA,45,"222627.jpg",0,"Virgínia","0.1",FALSE,NA,"a",7,11,0,0,0,0,0,"0.0","0.0","Virgínia",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",432,46,423,37,412,33,432,46,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,49,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0,0
"169",NA,NA,232826,0,0,0,0,0,3,"0.5",NA,0,"Anthony","0.0",168,FALSE,"",NA,45,"232826.jpg",1.5,"Gordon","1.5",FALSE,NA,"a",7,11,17,0,0,0,0,"0.0","3.8","Gordon",436,0,1,0,6,0,0,0,0,0,0,1,63,"76.0","98.4","44.0","21.8",323,136,229,128,285,138,315,136,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0,11
"170",NA,NA,242058,0,0,0,0,0,4,"1.3",NA,0,"Moise","0.0",169,FALSE,"",NA,60,"242058.jpg",1.8,"Kean","0.5",FALSE,NA,"a",7,11,53,0,0,0,0,"0.0","8.8","Kean",830,2,2,1,15,0,0,0,1,0,0,5,138,"153.6","136.5","429.0","71.1",286,34,205,30,76,31,193,31,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0,29
"171",NA,NA,480455,0,0,0,0,0,2,"0.5",NA,0,"Jarrad","0.0",170,FALSE,"",NA,40,"480455.jpg",2.8,"Branthwaite","6.4",FALSE,NA,"a",7,11,11,0,0,0,0,"0.0","2.8","Branthwaite",299,0,0,1,6,0,0,0,0,0,0,2,69,"66.0","2.2","0.0","6.9",328,121,343,129,354,140,348,125,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Everton",0,0,0,"EVE",3,NA,FALSE,0,1100,1180,1090,1190,1150,1180,7,0.02,4
"172",NA,NA,40559,0,0,0,0,0,1,"0.0",NA,0,"Fabricio","0.0",171,FALSE,"",NA,40,"40559.jpg",0,"Agosto Ramírez","2.6",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Fabri",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",378,31,358,12,337,5,378,31,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,49,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"173",NA,NA,55038,0,0,0,0,0,3,"0.4",NA,0,"Kevin","0.0",172,FALSE,"",NA,50,"55038.jpg",0,"McDonald","0.1",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","McDonald",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",440,172,434,172,427,171,440,172,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"174",NA,NA,61739,0,0,0,0,0,2,"0.6",NA,0,"Maxime","0.0",173,FALSE,"",NA,45,"61739.jpg",0,"Le Marchand","0.3",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Le Marchand",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",400,149,387,149,371,144,400,149,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"175",NA,NA,61916,0,0,0,0,0,3,"0.4",NA,0,"Stefan","0.0",174,FALSE,"",NA,50,"61916.jpg",0,"Johansen","0.1",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Johansen",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",444,174,438,174,431,173,444,174,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"176",NA,NA,76357,0,0,0,0,0,3,"0.8",NA,0,"Tom","0.0",175,FALSE,"",NA,55,"76357.jpg",0,"Cairney","0.6",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Cairney",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",467,190,467,190,465,190,467,190,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"177",NA,NA,82514,0,0,0,0,0,2,"0.6",NA,0,"Tim","0.0",176,FALSE,"",NA,45,"82514.jpg",0,"Ream","0.3",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Ream",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",404,152,392,152,376,147,404,152,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"178",NA,NA,83543,0,0,0,0,0,3,"0.8",NA,0,"Anthony","0.0",177,FALSE,"",NA,55,"83543.jpg",0,"Knockaert","0.3",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Knockaert",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",469,191,469,191,467,191,469,191,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"179",NA,NA,84915,0,0,0,0,0,2,"0.6",NA,0,"Michael","0.0",178,FALSE,"",NA,45,"84915.jpg",0,"Hector","0.5",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Hector",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",405,153,393,153,377,148,405,153,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"180",NA,NA,87107,0,0,0,0,0,2,"0.6",NA,0,"Cyrus","0.0",179,FALSE,"",NA,45,"87107.jpg",0,"Christie","0.3",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Christie",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",406,154,394,154,378,149,406,154,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"181",NA,NA,92259,0,0,0,0,0,3,"0.4",NA,0,"Neeskens","0.0",180,FALSE,"",NA,50,"92259.jpg",0,"Kebano","0.3",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Kebano",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",447,176,443,176,436,175,447,176,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"182",NA,NA,96994,0,0,0,0,0,4,"0.5",NA,0,"Bobby","0.0",181,FALSE,"",NA,55,"96994.jpg",0,"Decordova-Reid","0.2",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Decordova-Reid",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",470,57,470,57,468,57,470,57,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"183",NA,NA,101105,0,0,0,0,0,2,"1.1",NA,0,"Joe","0.0",182,FALSE,"",NA,50,"101105.jpg",0,"Bryan","2.2",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Bryan",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",448,171,444,171,438,170,448,171,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"184",NA,NA,122074,0,0,0,0,0,1,"0.7",NA,0,"Marcus","0.0",183,FALSE,"",NA,45,"122074.jpg",0,"Bettinelli","0.4",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Bettinelli",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",413,43,403,33,389,29,413,43,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,49,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"185",NA,NA,128389,0,0,0,0,0,4,"0.8",NA,0,"Aleksandar","0.0",184,FALSE,"",NA,60,"128389.jpg",0,"Mitrović","30.6",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Mitrović",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",479,60,479,60,479,60,479,60,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"186",NA,NA,149266,0,0,0,0,0,2,"0.6",NA,0,"Alfie","0.0",185,FALSE,"",NA,45,"149266.jpg",0,"Mawson","0.2",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Mawson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",414,159,405,159,391,155,414,159,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"187",NA,NA,155529,0,0,0,0,0,1,"0.7",NA,0,"Marek","0.0",186,FALSE,"",NA,45,"155529.jpg",0,"Rodák","0.9",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Rodák",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",418,44,409,35,395,31,418,44,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,49,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"188",NA,NA,166324,0,0,0,0,0,3,"0.8",NA,0,"Ivan Ricardo","0.0",187,FALSE,"",NA,55,"166324.jpg",0,"Neves Abreu Cavaleiro","0.2",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Cavaleiro",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",473,193,473,193,471,193,473,193,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"189",NA,NA,168765,0,0,0,0,0,3,"0.4",NA,0,"Josh","0.0",188,FALSE,"",NA,50,"168765.jpg",0,"Onomah","0.4",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Onomah",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",453,179,450,179,446,179,453,179,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"190",NA,NA,170271,0,0,0,0,0,3,"0.4",NA,0,"Jean Michaël","0.0",189,FALSE,"",NA,50,"170271.jpg",0,"Seri","0.2",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Seri",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",454,180,451,180,447,180,454,180,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"191",NA,NA,197030,0,0,0,0,0,3,"0.4",NA,0,"Aboubakar","0.0",190,FALSE,"",NA,50,"197030.jpg",0,"Kamara","0.2",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Kamara",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",458,184,455,184,451,184,458,184,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"192",NA,NA,203325,0,0,0,0,0,3,"0.0",NA,0,"André-Frank","0.0",191,FALSE,"",NA,45,"203325.jpg",0,"Zambo Anguissa","1.0",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Anguissa",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",426,167,417,167,404,161,426,167,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"193",NA,NA,208998,0,0,0,0,0,2,"0.6",NA,0,"Zeze Steven","0.0",192,FALSE,"",NA,45,"208998.jpg",0,"Sessegnon","0.9",FALSE,NA,"a",8,54,0,0,0,0,0,"0.0","0.0","Sessegnon",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",427,165,418,165,405,162,427,165,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Fulham",0,0,0,"FUL",2,NA,FALSE,0,1000,1030,1010,1030,1000,1050,34,0,0
"194",NA,NA,15033,0,0,0,0,0,2,"2.6",NA,0,"Wes","0.0",216,FALSE,"",NA,45,"15033.jpg",1.7,"Morgan","0.4",FALSE,NA,"a",9,13,19,0,0,0,0,"0.0","4.2","Morgan",430,0,0,1,6,0,0,0,0,0,0,2,87,"85.8","2.1","58.0","14.5",319,119,344,130,273,93,329,119,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,11
"195",NA,NA,17745,0,0,0,0,0,1,"4.2",NA,0,"Kasper","0.0",217,FALSE,"",NA,55,"17745.jpg",4.1,"Schmeichel","10.4",FALSE,NA,"a",9,13,156,0,0,0,0,"0.0","28.4","Schmeichel",3420,0,0,13,41,0,2,0,2,0,97,10,707,"863.4","30.0","2.0","89.6",19,5,303,2,333,2,157,5,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,49,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.0381818181818182,38
"196",0,NA,37402,0,0,0,0,0,2,"0.0",NA,0,"Christian","0.0",218,FALSE,"Groin Injury - Expected back 24 Oct","2020-08-15T10:00:11.758506Z",45,"37402.jpg",2.4,"Fuchs","0.0",FALSE,NA,"i",9,13,26,0,0,0,0,"0.0","5.8","Fuchs",770,0,0,2,10,0,0,0,0,0,0,2,139,"144.4","53.5","20.0","21.8",291,110,276,93,306,112,313,112,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.00888888888888889,11
"197",0,NA,37642,0,0,0,0,0,2,"0.0",NA,0,"Jonny","0.0",219,FALSE,"Suspended until 03 Oct","2020-08-15T10:00:11.782354Z",55,"37642.jpg",3.4,"Evans","0.1",FALSE,NA,"s",9,13,128,0,0,0,0,"0.0","23.3","Evans",3384,1,2,13,41,1,0,0,7,1,0,12,707,"755.2","131.9","325.0","121.4",37,11,207,54,106,16,97,20,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.0254545454545455,38
"198",NA,NA,46483,0,0,0,0,0,3,"2.0",NA,0,"Adrien","0.0",220,FALSE,"",NA,45,"46483.jpg",0,"Silva","0.5",FALSE,NA,"a",9,13,0,0,0,0,0,"0.0","0.0","Silva",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",396,162,382,162,364,155,396,162,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,0
"199",NA,NA,51938,0,0,0,0,0,3,"2.8",NA,0,"Marc","0.0",221,FALSE,"",NA,55,"51938.jpg",1.9,"Albrighton","0.2",FALSE,NA,"a",9,13,38,0,0,0,0,"0.0","6.9","Albrighton",857,0,3,3,11,0,0,0,2,0,0,1,185,"190.6","287.9","102.0","58.1",268,115,125,83,231,118,234,114,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,20
"200",NA,NA,61604,0,0,0,0,0,3,"2.0",NA,0,"Matty","0.0",222,FALSE,"",NA,45,"61604.jpg",1,"James","0.4",FALSE,NA,"a",9,13,1,0,0,0,0,"0.0","0.2","James",5,0,0,0,0,0,0,0,0,0,0,0,3,"0.4","0.1","0.0","0.1",377,161,356,161,370,156,377,161,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,1
"201",NA,NA,95463,0,0,0,0,0,1,"2.7",NA,0,"Danny","0.0",223,FALSE,"",NA,45,"95463.jpg",0,"Ward","0.3",FALSE,NA,"a",9,13,0,0,0,0,0,"0.0","0.0","Ward",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",408,41,396,29,381,24,408,41,"Goalkeepers","GKP","Goalkeeper","GKP",2,1,1,TRUE,49,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,0
"202",NA,NA,101668,0,0,0,0,0,4,"4.8",NA,0,"Jamie","0.0",224,FALSE,"",NA,100,"101668.jpg",6,"Vardy","13.9",FALSE,NA,"a",9,13,210,0,0,0,0,"0.0","21.0","Vardy",3032,23,7,11,38,0,0,1,3,0,0,34,775,"1026.0","418.4","1455.0","288.8",4,1,85,9,8,6,9,4,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.04,35
"203",NA,NA,106837,0,0,0,0,0,3,"2.8",NA,0,"Dennis","0.0",225,FALSE,"",NA,55,"106837.jpg",2,"Praet","0.1",FALSE,NA,"a",9,13,54,0,0,0,0,"0.0","9.8","Praet",1122,1,3,2,17,0,0,0,2,0,0,3,203,"196.2","161.6","210.0","56.5",266,114,192,118,162,88,237,115,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,27
"204",0,NA,111931,0,0,0,0,0,2,"0.0",NA,0,"Ricardo Domingos","0.0",226,FALSE,"Knee injury - Expected back 01 Oct","2020-08-15T10:00:11.805174Z",60,"111931.jpg",4.4,"Barbosa Pereira","0.3",FALSE,NA,"i",9,13,123,0,0,0,0,"0.0","20.5","Pereira",2520,3,2,10,27,0,0,0,1,0,0,11,568,"738.0","446.5","235.0","141.9",42,15,66,11,147,27,68,10,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.04,28
"205",0,NA,155569,0,0,0,0,0,2,"0.0",NA,0,"Daniel","0.0",227,FALSE,"Ankle injury - Unknown return date","2020-08-15T10:00:11.830679Z",40,"155569.jpg",0,"Amartey","0.1",FALSE,NA,"i",9,13,0,0,0,0,0,"0.0","0.0","Amartey",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",383,139,364,138,343,131,383,139,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,0
"206",NA,NA,166989,0,0,0,0,0,3,"3.2",NA,0,"Youri","0.0",228,FALSE,"",NA,65,"166989.jpg",3.2,"Tielemans","1.4",FALSE,NA,"a",9,13,117,0,0,0,0,"0.0","18.0","Tielemans",2823,3,6,12,35,0,0,0,2,0,0,5,531,"566.6","805.4","502.0","187.6",82,27,18,15,64,33,41,22,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.0184615384615385,37
"207",NA,NA,168580,0,0,0,0,0,3,"3.2",NA,0,"Ayoze","0.0",229,FALSE,"",NA,65,"168580.jpg",3.9,"Pérez","2.6",FALSE,NA,"a",9,13,129,0,0,0,0,"0.0","19.8","Pérez",1998,8,5,9,25,0,0,0,0,0,0,9,402,"547.4","443.9","779.0","177.3",96,31,69,52,36,17,44,24,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.0292307692307692,33
"208",NA,NA,172632,0,0,0,0,0,3,"2.8",NA,0,"Demarai","0.0",230,FALSE,"",NA,55,"172632.jpg",2.1,"Gray","0.2",FALSE,NA,"a",9,13,44,0,0,0,0,"0.0","8.0","Gray",605,2,4,1,6,0,0,1,1,0,0,0,151,"205.4","242.3","263.0","70.8",260,112,145,94,131,76,194,97,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.00181818181818182,21
"209",NA,NA,172780,0,0,0,0,0,3,"3.4",NA,0,"James","0.0",231,FALSE,"",NA,70,"172780.jpg",4,"Maddison","11.2",FALSE,NA,"a",9,13,125,0,0,0,0,"0.0","17.9","Maddison",2624,6,5,10,26,0,0,0,4,0,0,14,548,"642.4","1246.4","702.0","259.2",60,16,3,2,41,22,17,10,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.0285714285714286,31
"210",0,NA,172850,0,0,0,0,0,2,"0.0",NA,0,"Benjamin","0.0",232,FALSE,"Foot injury - Unknown return date","2020-08-15T10:00:11.852853Z",55,"172850.jpg",4.2,"Chilwell","2.1",FALSE,NA,"i",9,13,114,0,0,0,0,"0.0","20.7","Chilwell",2374,3,3,9,26,0,0,0,3,0,0,8,501,"546.0","545.4","208.0","130.0",97,38,40,6,164,34,84,15,"Defenders","DEF","Defender","DEF",5,3,5,FALSE,173,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.04,27
"211",NA,NA,173515,0,0,0,0,0,4,"2.8",NA,0,"Kelechi","0.0",233,FALSE,"",NA,60,"173515.jpg",3.2,"Iheanacho","0.7",FALSE,NA,"a",9,13,64,0,0,0,0,"0.0","10.7","Iheanacho",953,5,4,3,9,0,0,0,1,0,0,7,204,"288.2","204.2","603.0","109.4",211,25,165,22,51,23,112,23,"Forwards","FWD","Forward","FWD",3,1,3,FALSE,61,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.02,20
"212",NA,NA,197469,0,0,0,0,0,3,"2.4",NA,0,"Hamza","0.0",234,FALSE,"",NA,50,"197469.jpg",1.8,"Choudhury","0.1",FALSE,NA,"a",9,13,35,0,0,0,0,"0.0","7.0","Choudhury",883,1,1,3,12,0,0,0,2,1,0,0,153,"177.6","70.0","83.0","33.1",274,118,256,133,248,125,289,129,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0,19
"213",NA,NA,201666,0,0,0,0,0,3,"3.4",NA,0,"Harvey","0.0",235,FALSE,"",NA,70,"201666.jpg",3.7,"Barnes","3.7",FALSE,NA,"a",9,13,133,0,0,0,0,"0.0","19.0","Barnes",2075,6,10,9,24,0,0,0,0,0,0,9,394,"525.0","517.4","893.0","193.7",109,37,45,36,30,15,38,21,"Midfielders","MID","Midfielder","MID",5,2,5,FALSE,200,0,0,"Leicester",0,0,0,"LEI",4,NA,FALSE,0,1180,1230,1180,1260,1220,1250,26,0.0242857142857143,36
